ID,neg,neu,pos,compound,GPE
3761,0.0,0.762,0.238,0.3612,Baltimore
126,0.0,0.762,0.238,0.3612,Oklahoma
1059,0.0,0.762,0.238,0.3612,D.C.
2211,0.0,0.762,0.238,0.3612,Iran
2211,0.0,0.762,0.238,0.3612,Obama
2211,0.0,0.762,0.238,0.3612,Israel
2086,0.0,0.762,0.238,0.3612,Paris
2624,0.0,0.762,0.238,0.3612,Iran
2624,0.0,0.762,0.238,0.3612,Israel
1066,0.0,0.762,0.238,0.3612,Brussels
3764,0.0,0.762,0.238,0.3612,Baltimore
4047,0.0,0.762,0.238,0.3612,Greece
4047,0.0,0.762,0.238,0.3612,Iran
5083,0.0,0.762,0.238,0.3612,Historic Speech
4027,0.0,0.762,0.238,0.3612,Obama
4027,0.0,0.762,0.238,0.3612,U.S.
3821,0.0,0.762,0.238,0.3612,Obama
3821,0.0,0.762,0.238,0.3612,Ethiopia
5236,0.0,0.762,0.238,0.3612,Kentucky
4052,0.0,0.762,0.238,0.3612,Jamaica
4052,0.0,0.762,0.238,0.3612,Obama
4052,0.0,0.762,0.238,0.3612,Cuba
5146,0.0,0.762,0.238,0.3612,Obama
4434,0.0,0.762,0.238,0.3612,Iran
1241,0.0,0.762,0.238,0.3612,Nevada
2905,0.0,0.762,0.238,0.3612,US
2905,0.0,0.762,0.238,0.3612,Iran
3666,0.0,0.762,0.238,0.3612,San Bernardino
2219,0.0,0.762,0.238,0.3612,Iran
2219,0.0,0.762,0.238,0.3612,Israel
3247,0.0,0.762,0.238,0.3612,Rand Paul
3247,0.0,0.762,0.238,0.3612,Cuba
2844,0.0,0.762,0.238,0.3612,Iraq
2844,0.0,0.762,0.238,0.3612,Obama
3622,0.0,0.762,0.238,0.3612,Paris
3622,0.0,0.762,0.238,0.3612,US
3736,0.0,0.762,0.238,0.3612,Baltimore
4306,0.0,0.762,0.238,0.3612,Iowa
3974,0.0,0.762,0.238,0.3612,U.S.
1364,0.0,0.762,0.238,0.3612,Iowa
2189,0.0,0.762,0.238,0.3612,Obama
2258,0.0,0.762,0.238,0.3612,Obama
2258,0.0,0.762,0.238,0.3612,Kenya
736,0.0,0.762,0.238,0.3612,Indiana
4283,0.0,0.762,0.238,0.3612,Palin
849,0.0,0.762,0.238,0.3612,Indiana
3957,0.0,0.762,0.238,0.3612,Russia
3957,0.0,0.762,0.238,0.3612,Syria
3957,0.0,0.762,0.238,0.3612,Turkey
4268,0.0,0.762,0.238,0.3612,New Hampshire
4076,0.0,0.762,0.238,0.3612,Kenya
2921,0.0,0.762,0.238,0.3612,Iraq
3002,0.0,0.762,0.238,0.3612,Hiroshima
2912,0.0,0.762,0.238,0.3612,Iran
2084,0.0,0.762,0.238,0.3612,Obama
322,0.0,0.762,0.238,0.3612,New York
2797,0.0,0.762,0.238,0.3612,Iran
2775,0.0,0.762,0.238,0.3612,Obama
144,0.0,0.762,0.238,0.3612,Selma
3946,0.0,0.762,0.238,0.3612,US
3946,0.0,0.762,0.238,0.3612,US
3506,0.0,0.762,0.238,0.3612,Obama
382,0.0,0.762,0.238,0.3612,Canada
2877,0.0,0.762,0.238,0.3612,Iran
2186,0.0,0.762,0.238,0.3612,Iran
4759,0.0,0.762,0.238,0.3612,Ohio
2421,0.0,0.762,0.238,0.3612,Cuba
2421,0.0,0.762,0.238,0.3612,America
2863,0.0,0.762,0.238,0.3612,Iran
4429,0.0,0.762,0.238,0.3612,U.S.
4429,0.0,0.762,0.238,0.3612,Iraq
4030,0.0,0.762,0.238,0.3612,Hungary
1742,0.0,0.762,0.238,0.3612,Obama
2806,0.0,0.762,0.238,0.3612,Iran
1734,0.0,0.762,0.238,0.3612,South Carolina
1734,0.0,0.762,0.238,0.3612,Nevada
3127,0.0,0.762,0.238,0.3612,America
908,0.0,0.762,0.238,0.3612,Kasich
1280,0.0,0.762,0.238,0.3612,N.H.
2291,0.0,0.762,0.238,0.3612,Russia
1386,0.0,0.762,0.238,0.3612,Iowa
4542,0.0,0.762,0.238,0.3612,Chicago
4373,0.0,0.762,0.238,0.3612,US
3991,0.0,0.762,0.238,0.3612,U.S.
4922,0.0,0.762,0.238,0.3612,Obama
2527,0.0,0.762,0.238,0.3612,Alabama
3124,0.0,0.762,0.238,0.3612,Charleston
4016,0.0,0.762,0.238,0.3612,Obama
4016,0.0,0.762,0.238,0.3612,Syria
668,0.0,0.762,0.238,0.3612,California
5195,0.0,0.762,0.238,0.3612,US
469,0.0,0.762,0.238,0.3612,Iowa
469,0.0,0.762,0.238,0.3612,New Hampshire
4567,0.0,0.762,0.238,0.3612,Cuba
4567,0.0,0.762,0.238,0.3612,Obama
1929,0.0,0.762,0.238,0.3612,Wisconsin
2124,0.0,0.762,0.238,0.3612,California
590,0.0,0.762,0.238,0.3612,Kentucky
926,0.0,0.762,0.238,0.3612,Kasich
2009,0.0,0.762,0.238,0.3612,Cuba
3778,0.0,0.762,0.238,0.3612,Boston
3428,0.0,0.762,0.238,0.3612,Obama
2948,0.0,0.762,0.238,0.3612,Saudi Arabia's
2948,0.0,0.762,0.238,0.3612,US
5085,0.0,0.762,0.238,0.3612,Philadelphia
3524,0.0,0.762,0.238,0.3612,San Bernardino
4430,0.0,0.762,0.238,0.3612,Moscow
4223,0.0,0.762,0.238,0.3612,Wisconsin
3826,0.0,0.762,0.238,0.3612,Obama
4247,0.0,0.762,0.238,0.3612,South Carolina
551,0.0,0.762,0.238,0.3612,America
2998,0.0,0.762,0.238,0.3612,US
2998,0.0,0.762,0.238,0.3612,North Korea
1047,0.0,0.762,0.238,0.3612,Michigan
1047,0.0,0.762,0.238,0.3612,Mississippi
3317,0.0,0.762,0.238,0.3612,VA
1437,0.0,0.762,0.238,0.3612,Iowa
2889,0.0,0.762,0.238,0.3612,Iran
2843,0.0,0.762,0.238,0.3612,Iran
3981,0.0,0.762,0.238,0.3612,Mali
2378,0.0,0.762,0.238,0.3612,America
3058,0.0,0.762,0.238,0.3612,Iran
4157,0.0,0.762,0.238,0.3612,Detroit
492,0.0,0.762,0.238,0.3612,Obama
1705,0.0,0.762,0.238,0.3612,Arizona
3769,0.0,0.762,0.238,0.3612,Baltimore
4554,0.0,0.762,0.238,0.3612,Russia
2392,0.0,0.762,0.238,0.3612,Florida
3105,0.0,0.762,0.238,0.3612,Philadelphia
345,0.0,0.762,0.238,0.3612,America
