ID,neg,neu,pos,compound,GPE
8215,0.0,1.0,0.0,0.0,Pakistan
9153,0.0,1.0,0.0,0.0,Standing Rock
9153,0.0,1.0,0.0,0.0,North Dakota
10116,0.0,0.791,0.209,0.4404,Israel
9577,0.215,0.785,0.0,-0.5093,FLORIDA
10546,0.518,0.482,0.0,-0.8221,California
6211,0.0,1.0,0.0,0.0,Jerusalem
6211,0.0,1.0,0.0,0.0,Old City
8343,0.155,0.845,0.0,-0.296,India
7408,0.0,0.725,0.275,0.5859,Swansea City
9333,0.326,0.674,0.0,-0.4404,America
5396,0.0,1.0,0.0,0.0,U.S.
5752,0.355,0.645,0.0,-0.5267,America
7615,0.0,1.0,0.0,0.0,North Carolina
8816,0.0,0.753,0.247,0.3182,Paris
6341,0.0,1.0,0.0,0.0,New Moon
7919,0.0,1.0,0.0,0.0,U.S.
7919,0.0,1.0,0.0,0.0,Syria
8149,0.0,1.0,0.0,0.0,Britain
6718,0.0,1.0,0.0,0.0,America
6094,0.0,1.0,0.0,0.0,New York
5542,0.186,0.814,0.0,-0.1531,Russia
5542,0.186,0.814,0.0,-0.1531,France
10089,0.0,1.0,0.0,0.0,Morocco
10089,0.0,1.0,0.0,0.0,Spain
9143,0.0,1.0,0.0,0.0,Israel
9143,0.0,1.0,0.0,0.0,Israel
9126,0.244,0.756,0.0,-0.4404,Mosul
5587,0.194,0.806,0.0,-0.34,California
6934,0.0,1.0,0.0,0.0,America
6660,0.429,0.571,0.0,-0.7184,Standing Rock
10107,0.283,0.58,0.138,-0.7184,Jynxster
5948,0.0,1.0,0.0,0.0,Russia
7674,0.065,0.688,0.247,0.6705,Paris
7255,0.404,0.596,0.0,-0.7269,Russia
6192,0.0,0.748,0.252,0.4019,Germany
8633,0.0,1.0,0.0,0.0,US
10031,0.286,0.714,0.0,-0.6124,Cleveland
6663,0.0,0.691,0.309,0.7003,US
6663,0.0,0.691,0.309,0.7003,Russia
8331,0.278,0.722,0.0,-0.4019,Florida
6295,0.0,0.879,0.121,0.4019,Abu Dhabi
6295,0.0,0.879,0.121,0.4019,Wales
6111,0.306,0.694,0.0,-0.296,Britain
7620,0.0,1.0,0.0,0.0,Russia
9411,0.0,0.87,0.13,0.128,Turkey
9411,0.0,0.87,0.13,0.128,Raqqa
7165,0.0,1.0,0.0,0.0,Guatemala
6406,0.086,0.679,0.235,0.34,Iceland
8638,0.323,0.677,0.0,-0.7351,D.C.
6265,0.0,1.0,0.0,0.0,Washington DC
6007,0.0,1.0,0.0,0.0,US
6007,0.0,1.0,0.0,0.0,Iran
6007,0.0,1.0,0.0,0.0,Yemen
7207,0.118,0.882,0.0,-0.0516,America
6050,0.0,1.0,0.0,0.0,Russia
9475,0.0,1.0,0.0,0.0,US
8764,0.0,1.0,0.0,0.0,US
8764,0.0,1.0,0.0,0.0,Mosul
7092,0.0,0.87,0.13,0.2023,modern MI6
7092,0.0,0.87,0.13,0.2023,Britain
10515,0.375,0.625,0.0,-0.4588,Arizona
9662,0.216,0.784,0.0,-0.5106,Oregon
6215,0.226,0.348,0.426,0.3182,Mosul
8592,0.0,0.654,0.346,0.5719,Canada
9480,0.0,1.0,0.0,0.0,Saudi Arabia
8760,0.158,0.705,0.137,-0.128,US
8155,0.0,0.779,0.221,0.1779,China
7026,0.273,0.727,0.0,-0.6705,US
7026,0.273,0.727,0.0,-0.6705,Yemen
10147,0.0,1.0,0.0,0.0,Russia
9644,0.0,1.0,0.0,0.0,Iran
9644,0.0,1.0,0.0,0.0,Russia
9644,0.0,1.0,0.0,0.0,Syria
9644,0.0,1.0,0.0,0.0,Moscow
9233,0.11,0.89,0.0,-0.1531,Russia
8551,0.339,0.661,0.0,-0.7717,Russia
9761,0.0,0.859,0.141,0.4215,the United States
6063,0.0,1.0,0.0,0.0,US
8986,0.0,0.656,0.344,0.6408,Russia
9859,0.186,0.814,0.0,-0.4939,US
8169,0.0,0.752,0.248,0.5106,Russia
8987,0.202,0.674,0.124,-0.3612,Russia
7382,0.0,1.0,0.0,0.0,Ukrainian
8720,0.0,0.865,0.135,0.1027,India
9934,0.0,1.0,0.0,0.0,U.S.
6343,0.35,0.65,0.0,-0.5106,North Dakota
9643,0.358,0.642,0.0,-0.5994,Russia
7096,0.0,1.0,0.0,0.0,Israel
5710,0.0,0.769,0.231,0.3412,Israel
5710,0.0,0.769,0.231,0.3412,Jerusalem
8400,0.429,0.571,0.0,-0.7184,Tokyo
8400,0.429,0.571,0.0,-0.7184,US
10166,0.281,0.719,0.0,-0.5994,Syria
9908,0.171,0.829,0.0,-0.5719,Fury
5855,0.154,0.846,0.0,-0.2942,Dakota
9194,0.18,0.721,0.099,-0.4215,America
8753,0.328,0.672,0.0,-0.5994,Russia
8274,0.321,0.679,0.0,-0.6369,Russia
5475,0.0,0.643,0.357,0.6124,U.S.
5475,0.0,0.643,0.357,0.6124,Russia
5483,0.0,1.0,0.0,0.0,India
8455,0.16,0.84,0.0,-0.2714,Virginia
8182,0.0,1.0,0.0,0.0,US
8182,0.0,1.0,0.0,0.0,Mosul
8182,0.0,1.0,0.0,0.0,Syria
10323,0.0,0.791,0.209,0.5719,Mexico
10323,0.0,0.791,0.209,0.5719,Ohio
7032,0.105,0.895,0.0,-0.25,North Dakota
5554,0.358,0.642,0.0,-0.5994,US
8055,0.0,1.0,0.0,0.0,America
8915,0.0,1.0,0.0,0.0,US
10496,0.0,1.0,0.0,0.0,Liver
8739,0.223,0.777,0.0,-0.3182,Syria
6359,0.293,0.707,0.0,-0.4404,Vienna
7315,0.097,0.903,0.0,-0.1027,Russia
7315,0.097,0.903,0.0,-0.1027,US
9103,0.215,0.785,0.0,-0.5893,America
7501,0.0,1.0,0.0,0.0,India
9061,0.155,0.62,0.225,0.2263,Philadelphia
9892,0.0,1.0,0.0,0.0,Yemen
9892,0.0,1.0,0.0,0.0,Ukraine
8591,0.312,0.688,0.0,-0.6739,Russia
8346,0.0,0.777,0.223,0.3182,US
8903,0.102,0.898,0.0,-0.1779,Washington
7465,0.0,1.0,0.0,0.0,Vermont
7465,0.0,1.0,0.0,0.0,Canada
7930,0.0,1.0,0.0,0.0,Syria
8028,0.191,0.809,0.0,-0.3802,Japan
7028,0.0,1.0,0.0,0.0,Cuba
7706,0.0,1.0,0.0,0.0,US
6661,0.191,0.809,0.0,-0.3818,New WikiLeaks Dump
5486,0.338,0.662,0.0,-0.6249,Benghazi
6532,0.42,0.58,0.0,-0.4404,Nevada
9607,0.145,0.855,0.0,-0.1779,Moscow
9607,0.145,0.855,0.0,-0.1779,Spain
6098,0.104,0.896,0.0,-0.1877,Chance
10343,0.328,0.672,0.0,-0.5994,Russia
8777,0.256,0.744,0.0,-0.4767,Israel
8777,0.256,0.744,0.0,-0.4767,Jerusalem
7357,0.237,0.688,0.075,-0.6046,U.S.
7545,0.28,0.72,0.0,-0.5423,Colombia
8352,0.424,0.576,0.0,-0.7096,US
8352,0.424,0.576,0.0,-0.7096,Around Mosul
8276,0.0,0.789,0.211,0.4939,Iraq
8276,0.0,0.789,0.211,0.4939,US
8276,0.0,0.789,0.211,0.4939,Mosul
5292,0.535,0.465,0.0,-0.8481,US
5359,0.158,0.842,0.0,-0.4939,US
8109,0.385,0.615,0.0,-0.7845,Nevada
7988,0.161,0.333,0.506,0.7351,Paris
8953,0.194,0.806,0.0,-0.5574,Italy
7668,0.0,0.812,0.188,0.5719,Mexico
6458,0.231,0.769,0.0,-0.5994,Populism
6645,0.256,0.744,0.0,-0.4767,U.S
10514,0.35,0.65,0.0,-0.8192,Texas
5883,0.139,0.861,0.0,-0.2732,Mosul
8829,0.448,0.552,0.0,-0.8941,Kenya
5730,0.194,0.806,0.0,-0.34,Mosul
7211,0.283,0.717,0.0,-0.743,Germany
6280,0.273,0.727,0.0,-0.4588,Honduras
6252,0.0,1.0,0.0,0.0,North Dakota
5934,0.211,0.789,0.0,-0.34,Saudi Arabia’s
5934,0.211,0.789,0.0,-0.34,Jeddah
6400,0.176,0.676,0.149,-0.1027,Vatican
10187,0.104,0.66,0.236,0.4215,US
7153,0.0,1.0,0.0,0.0,Russia
9875,0.0,0.826,0.174,0.2732,Russia
9884,0.0,1.0,0.0,0.0,China
9884,0.0,1.0,0.0,0.0,U.S.
6927,0.111,0.655,0.235,0.4648,China
6927,0.111,0.655,0.235,0.4648,the United States
8708,0.0,1.0,0.0,0.0,France
9628,0.0,0.745,0.255,0.34,Israel
8051,0.0,1.0,0.0,0.0,U.S.
8051,0.0,1.0,0.0,0.0,Mexico
7360,0.0,1.0,0.0,0.0,New Eastern Outlook
5822,0.097,0.903,0.0,-0.1027,Russia
5822,0.097,0.903,0.0,-0.1027,US
9755,0.155,0.845,0.0,-0.296,US
9755,0.155,0.845,0.0,-0.296,North Korea
5905,0.2,0.8,0.0,-0.4588,Russia
5905,0.2,0.8,0.0,-0.4588,U.S.
5905,0.2,0.8,0.0,-0.4588,Banana Republic
6657,0.0,0.769,0.231,0.3182,Israel
10268,0.0,1.0,0.0,0.0,Israel
6788,0.152,0.762,0.086,-0.34,China
8360,0.0,1.0,0.0,0.0,Russia
8360,0.0,1.0,0.0,0.0,China
5442,0.0,0.859,0.141,0.2411,BRICS
5774,0.06,0.94,0.0,-0.0572,U.S.
7883,0.0,1.0,0.0,0.0,Israel
5375,0.0,1.0,0.0,0.0,London
9958,0.112,0.888,0.0,-0.0018,U.S.
9958,0.112,0.888,0.0,-0.0018,Syria
9746,0.0,1.0,0.0,0.0,Vietnam
8834,0.0,1.0,0.0,0.0,America
8834,0.0,1.0,0.0,0.0,Philippines
10020,0.0,1.0,0.0,0.0,Palestine
6542,0.398,0.508,0.093,-0.5574,Russia
6542,0.398,0.508,0.093,-0.5574,Spain
5543,0.119,0.881,0.0,-0.2263,U.S.
8707,0.0,0.803,0.197,0.2411,US
8707,0.0,0.803,0.197,0.2411,Russia
5999,0.0,1.0,0.0,0.0,Iraq
7346,0.457,0.543,0.0,-0.7096,Propaganda
5662,0.0,1.0,0.0,0.0,Put North Korea
9719,0.0,1.0,0.0,0.0,UK
9600,0.0,1.0,0.0,0.0,Russia
10409,0.0,1.0,0.0,0.0,Russia
10409,0.0,1.0,0.0,0.0,US
9213,0.0,0.485,0.515,0.8176,Russia
8718,0.0,1.0,0.0,0.0,Romania
9955,0.123,0.877,0.0,-0.1027,US
10091,0.0,1.0,0.0,0.0,Hillary
10006,0.412,0.588,0.0,-0.7906,US
9985,0.288,0.541,0.171,-0.3182,Syria
10452,0.0,1.0,0.0,0.0,US
5676,0.0,0.789,0.211,0.34,Russia
5676,0.0,0.789,0.211,0.34,Syria
6322,0.0,1.0,0.0,0.0,US
6322,0.0,1.0,0.0,0.0,US
6322,0.0,1.0,0.0,0.0,New Eastern Outlook
7845,0.0,1.0,0.0,0.0,Florida
7495,0.0,1.0,0.0,0.0,Brazil
9916,0.153,0.675,0.172,0.0772,The United States
8381,0.298,0.702,0.0,-0.802,U.S.
7369,0.425,0.575,0.0,-0.5709,America
7528,0.231,0.769,0.0,-0.4019,Russia
7528,0.231,0.769,0.0,-0.4019,U.S.
6764,0.0,1.0,0.0,0.0,Washington
6764,0.0,1.0,0.0,0.0,Venezuela
5368,0.0,0.625,0.375,0.4588,America
5368,0.0,0.625,0.375,0.4588,Grand Piano
6321,0.0,0.957,0.043,0.0762,Britain
9446,0.274,0.726,0.0,-0.7506,America
9632,0.0,0.763,0.237,0.4767,U.S.
9157,0.0,1.0,0.0,0.0,New York
9018,0.396,0.604,0.0,-0.802,US
9018,0.396,0.604,0.0,-0.802,Iraq
7980,0.137,0.863,0.0,-0.5859,Texas
6604,0.0,1.0,0.0,0.0,US
6386,0.0,1.0,0.0,0.0,Orlando
7112,0.0,0.763,0.237,0.4215,The United States
9484,0.167,0.833,0.0,-0.1531,Lifetime
8677,0.0,0.625,0.375,0.6808,Brexit
5423,0.0,1.0,0.0,0.0,Washington
5789,0.0,0.748,0.252,0.4019,Saudi Arabia
6363,0.0,1.0,0.0,0.0,Canada
6363,0.0,1.0,0.0,0.0,EU
9931,0.0,1.0,0.0,0.0,UK
9931,0.0,1.0,0.0,0.0,Zimbabwe
6349,0.261,0.609,0.13,-0.128,Russia
6349,0.261,0.609,0.13,-0.128,Leave
9312,0.0,1.0,0.0,0.0,Ukraine
5290,0.344,0.656,0.0,-0.8091,UK
9363,0.0,1.0,0.0,0.0,America
9363,0.0,1.0,0.0,0.0,Russia
7002,0.34,0.66,0.0,-0.6908,Ohio
7002,0.34,0.66,0.0,-0.6908,Florida
8890,0.347,0.653,0.0,-0.749,Russia
7446,0.35,0.65,0.0,-0.5106,North Dakota
9596,0.0,1.0,0.0,0.0,Russia
7574,0.384,0.616,0.0,-0.8842,Massachusetts
10156,0.0,1.0,0.0,0.0,Russia
10156,0.0,1.0,0.0,0.0,Syria
6836,0.0,0.667,0.333,0.4588,Germany
9752,0.0,1.0,0.0,0.0,Russia
9752,0.0,1.0,0.0,0.0,India
6161,0.0,0.756,0.244,0.4404,Israel
5837,0.0,1.0,0.0,0.0,U.S.
5366,0.0,1.0,0.0,0.0,Palestine
6855,0.232,0.581,0.187,-0.1759,Brazil
8128,0.138,0.747,0.115,-0.1027,North Carolina
8901,0.47,0.53,0.0,-0.7351,D.C.
5618,0.0,1.0,0.0,0.0,US
6440,0.0,1.0,0.0,0.0,Dakota
10210,0.18,0.721,0.099,-0.4215,America
