ID,polarity,subjectivity,GPE
2072,0.0,0.0,Flint
1663,0.0,0.0,Iraq
947,0.029720279720279713,0.3618881118881119,New York
2913,0.0,0.0,Iraq
2913,0.0,0.0,Iran
3677,0.0,0.0,Calif.
2202,0.0,0.0,Iran
1596,0.4333333333333333,0.7333333333333333,the United States
3563,0.0,0.0,America
3690,-0.05,0.0,St. Louis
1075,0.8,0.4,Kasich
4363,0.13636363636363635,0.45454545454545453,US
1385,0.8,0.9,America
2928,0.0,0.0,Egypt
2928,0.0,0.0,Libya
2353,0.2,0.1,America
2601,0.0,0.0,Iran
4255,0.13636363636363635,0.45454545454545453,New Hampshire
2623,-0.5,0.3,Israel
600,0.3,0.2,Kentucky
600,0.3,0.2,Ohio
2489,-0.04000000000000001,0.27999999999999997,US
2489,-0.04000000000000001,0.27999999999999997,Mexico
4055,0.0,0.0,Ukraine
1669,0.0,0.0,Rubio
1669,0.0,0.0,Cruz
1616,0.0,0.0,Iowa
4218,0.2,0.3,Arizona
1887,0.0,0.0,U.S.
2779,0.0,0.0,Afghanistan
4452,-0.5,0.5,Iran
1615,0.0,0.0,Iowa
3516,0.0,0.0,Brussels
3986,-0.2,0.0,France
4237,0.31666666666666665,0.43333333333333335,Florida
4237,0.31666666666666665,0.43333333333333335,Illinois
4237,0.31666666666666665,0.43333333333333335,Ohio
4237,0.31666666666666665,0.43333333333333335,North Carolina
4237,0.31666666666666665,0.43333333333333335,Florida
3987,-0.02857142857142858,0.2238095238095238,US
3254,0.0,0.0,N.H.
4524,0.0,0.0,Orlando
918,0.07878787878787878,0.35151515151515156,New York Wins
130,0.0,0.0,South Carolina
2831,0.5,0.5,Iraq
4441,0.0,0.0,Iran
2880,0.0,0.0,Egypt
2880,0.0,0.0,Libya
517,0.0,0.0,Puerto Rico's
2942,0.0,0.0,Syria
2942,0.0,0.0,US
3652,0.0,0.0,Orlando
3652,0.0,0.0,U.S.
2869,0.0,0.0,Obama
2869,0.0,0.0,Iran
613,0.0,0.0,Kochs
4385,0.0,0.0,Indiana
3743,0.0,0.0,Mohammed Event
3977,-0.2,0.0,Paris
1010,0.0,0.0,Wisconsin
3971,0.0,0.0,France
3971,0.0,0.0,Belgium
3971,0.0,0.0,Italy
323,0.06818181818181818,0.22727272727272727,New York
2278,0.0,0.25,Ark.
951,0.06818181818181818,0.7272727272727273,New York
2780,0.1,0.0,Russia
2780,0.1,0.0,Syria
3114,0.06818181818181818,0.22727272727272727,New York City
3114,0.06818181818181818,0.22727272727272727,US
2653,-0.5,0.3,Boston
2882,0.0,1.0,Iran
4848,0.43333333333333335,0.8333333333333334,Ohio
1285,0.0,0.0,Washington
2295,0.0,0.0,Alabama
3969,-0.2,0.4,Paris
3601,0.5,0.9,Belgium
3601,0.5,0.9,France
3601,0.5,0.9,Germany
3005,0.0,0.0,Hiroshima
3754,0.0,0.0,Baltimore
1810,0.0,0.0,Puerto Rico
1810,0.0,0.0,Florida
134,0.0,0.0,America
1349,-0.28181818181818175,0.5606060606060606,Iowa
1349,-0.28181818181818175,0.5606060606060606,New Hampshire
2858,0.3,0.5,Yemen
2853,0.0,0.0,U.S.
2103,0.2857142857142857,0.5357142857142857,Alaska
1781,0.0,0.0,Carly Fiorina
3180,-0.06666666666666667,0.3,America
684,0.8,0.4,US
1114,0.0,0.0,Florida
856,0.0,0.0,Indiana
4428,-0.2,0.4,Istanbul
1427,0.0,0.0,US
3273,0.0,0.0,Iran
1269,-0.6,0.8,S.C.
3781,0.7,0.6000000000000001,Ferguson PD
916,0.2,0.2,Cleveland
1313,0.2681818181818182,0.4772727272727273,New Hampshire
4568,0.0,0.0,Venezuela
2059,0.0,0.0,Iowa
2761,-0.3,0.4,Istanbul
1380,0.5,0.5,Iowa
844,0.0,0.0,Kasich
4244,0.3,0.2,Hawaii
4244,0.3,0.2,Mississippi
4244,0.3,0.2,Michigan
4423,0.0,0.0,Iran
2635,0.0,0.0,Cleveland
3706,0.0,0.0,Charleston
1214,-0.16666666666666666,0.43333333333333335,South Carolina Black
1156,0.0,0.0,Nevada
3944,0.0,0.0,Ethiopia
1265,0.0,0.0,South Carolina
4065,0.0,0.0,Ukraine
4491,0.25,0.3333333333333333,Cuba
3438,0.0,0.0,Washington
4695,0.16,0.5399999999999999,Las Vegas
3783,0.0,0.0,Washington
2824,0.0,0.0,U.S.
2824,0.0,0.0,Iran
2223,0.0,0.0,US
2223,0.0,0.0,Iran
4011,0.0,0.0,Russia
4011,0.0,0.0,US
4011,0.0,0.0,Syria
3509,0.0,0.0,Brussels
